ID,sentiment
4139,Positive
4140,Positive
4141,Negative
4142,Positive
4143,Positive
4144,Positive
4145,Positive
4146,Positive
4147,Negative
4148,Positive
4149,Positive
4150,Positive
4151,Negative
4152,Positive
4153,Negative
4154,Negative
4155,Negative
4156,Positive
4157,Negative
4158,Negative
4159,Negative
4160,Positive
4161,Positive
4162,Positive
4163,Positive
4164,Positive
4165,Positive
4166,Negative
4167,Negative
4168,Positive
4169,Positive
4170,Positive
4171,Positive
4172,Positive
4173,Positive
4174,Negative
4175,Positive
4176,Positive
4177,Negative
4178,Positive
4179,Positive
4180,Negative
4181,Negative
4182,Positive
4183,Positive
4184,Negative
4185,Positive
4186,Positive
4187,Positive
4188,Positive
4189,Positive
4190,Positive
4191,Negative
4192,Positive
4193,Negative
4194,Positive
4195,Positive
4196,Positive
4197,Positive
4198,Positive
4199,Positive
4200,Positive
4201,Negative
4202,Negative
4203,Positive
4204,Positive
4205,Positive
4206,Positive
4207,Negative
4208,Positive
4209,Positive
4210,Negative
4211,Positive
4212,Positive
4213,Positive
4214,Negative
4215,Positive
4216,Positive
4217,Positive
4218,Negative
4219,Positive
4220,Positive
4221,Positive
4222,Positive
4223,Negative
4224,Positive
4225,Negative
4226,Negative
4227,Positive
4228,Positive
4229,Positive
4230,Positive
4231,Positive
4232,Negative
4233,Negative
4234,Positive
4235,Positive
4236,Negative
4237,Negative
4238,Negative
4239,Positive
4240,Positive
4241,Negative
4242,Positive
4243,Positive
4244,Positive
4245,Negative
4246,Negative
4247,Negative
4248,Positive
4249,Positive
4250,Positive
4251,Positive
4252,Positive
4253,Negative
4254,Positive
4255,Positive
4256,Negative
4257,Negative
4258,Negative
4259,Negative
4260,Positive
4261,Positive
4262,Positive
4263,Positive
4264,Positive
4265,Positive
4266,Positive
4267,Positive
4268,Negative
4269,Positive
4270,Positive
4271,Positive
4272,Negative
4273,Negative
4274,Negative
4275,Negative
4276,Negative
4277,Negative
4278,Positive
4279,Positive
4280,Positive
4281,Positive
4282,Positive
4283,Positive
4284,Positive
4285,Positive
4286,Positive
4287,Positive
4288,Positive
4289,Positive
4290,Positive
4291,Negative
4292,Positive
4293,Positive
4294,Positive
4295,Positive
4296,Positive
4297,Positive
4298,Positive
4299,Positive
4300,Negative
4301,Negative
4302,Negative
4303,Positive
4304,Positive
4305,Positive
4306,Negative
4307,Positive
4308,Positive
4309,Negative
4310,Positive
4311,Positive
4312,Negative
4313,Positive
4314,Positive
4315,Positive
4316,Positive
4317,Negative
4318,Positive
4319,Negative
4320,Negative
4321,Negative
4322,Positive
4323,Positive
4324,Positive
4325,Positive
4326,Negative
4327,Positive
4328,Negative
4329,Negative
4330,Negative
4331,Positive
4332,Positive
4333,Positive
4334,Positive
4335,Positive
4336,Negative
4337,Positive
4338,Positive
4339,Negative
4340,Positive
4341,Positive
4342,Negative
4343,Negative
4344,Negative
4345,Negative
4346,Negative
4347,Positive
4348,Negative
4349,Positive
4350,Positive
4351,Positive
4352,Positive
4353,Negative
4354,Positive
4355,Positive
4356,Negative
4357,Positive
4358,Positive
4359,Negative
4360,Negative
4361,Positive
4362,Positive
4363,Positive
4364,Positive
4365,Positive
4366,Negative
4367,Negative
4368,Positive
4369,Positive
4370,Positive
4371,Positive
4372,Positive
4373,Positive
4374,Positive
4375,Positive
4376,Positive
4377,Positive
4378,Negative
4379,Positive
4380,Positive
4381,Positive
4382,Negative
4383,Positive
4384,Positive
4385,Negative
4386,Positive
4387,Positive
4388,Positive
4389,Positive
4390,Positive
4391,Positive
4392,Negative
4393,Negative
4394,Negative
4395,Positive
4396,Positive
4397,Positive
4398,Negative
4399,Positive
4400,Positive
4401,Positive
4402,Negative
4403,Positive
4404,Negative
4405,Negative
4406,Positive
4407,Positive
4408,Positive
4409,Positive
4410,Positive
4411,Positive
4412,Negative
4413,Negative
4414,Positive
4415,Positive
4416,Positive
4417,Positive
4418,Negative
4419,Positive
4420,Negative
4421,Negative
4422,Positive
4423,Positive
4424,Positive
4425,Positive
4426,Positive
4427,Positive
4428,Positive
4429,Positive
4430,Positive
4431,Positive
4432,Positive
4433,Negative
4434,Positive
4435,Positive
4436,Positive
4437,Positive
4438,Positive
4439,Negative
4440,Positive
4441,Positive
4442,Positive
4443,Positive
4444,Positive
4445,Positive
4446,Negative
4447,Positive
4448,Positive
4449,Positive
4450,Positive
4451,Positive
4452,Positive
4453,Negative
4454,Negative
4455,Positive
4456,Positive
4457,Positive
4458,Positive
4459,Positive
4460,Positive
4461,Negative
4462,Negative
4463,Positive
4464,Positive
4465,Positive
4466,Positive
4467,Negative
4468,Positive
4469,Positive
4470,Positive
4471,Negative
4472,Positive
4473,Negative
4474,Positive
4475,Positive
4476,Positive
4477,Positive
4478,Positive
4479,Positive
4480,Negative
4481,Negative
4482,Negative
4483,Positive
4484,Positive
4485,Negative
4486,Positive
4487,Positive
4488,Negative
4489,Positive
4490,Positive
4491,Positive
4492,Negative
4493,Positive
4494,Negative
4495,Positive
4496,Positive
4497,Negative
4498,Positive
4499,Positive
4500,Positive
4501,Positive
4502,Positive
4503,Negative
4504,Positive
4505,Positive
4506,Positive
4507,Positive
4508,Negative
4509,Positive
4510,Positive
4511,Negative
4512,Positive
4513,Negative
4514,Positive
4515,Positive
4516,Positive
4517,Positive
4518,Positive
4519,Positive
4520,Positive
4521,Negative
4522,Negative
4523,Positive
4524,Positive
4525,Positive
4526,Positive
4527,Positive
4528,Positive
4529,Positive
4530,Positive
4531,Positive
4532,Positive
4533,Positive
4534,Positive
4535,Positive
4536,Negative
4537,Positive
4538,Positive
4539,Positive
4540,Negative
4541,Positive
4542,Positive
4543,Positive
4544,Negative
4545,Positive
4546,Negative
4547,Positive
4548,Negative
4549,Positive
4550,Negative
4551,Negative
4552,Positive
4553,Negative
4554,Positive
4555,Positive
4556,Negative
4557,Positive
4558,Negative
4559,Positive
4560,Negative
4561,Positive
4562,Positive
4563,Positive
4564,Negative
4565,Positive
4566,Negative
4567,Positive
4568,Negative
4569,Positive
4570,Negative
4571,Positive
4572,Positive
4573,Positive
4574,Negative
4575,Positive
4576,Positive
4577,Positive
4578,Positive
4579,Positive
4580,Positive
4581,Positive
4582,Negative
4583,Positive
4584,Negative
4585,Negative
4586,Positive
4587,Positive
4588,Positive
4589,Negative
4590,Positive
4591,Positive
4592,Positive
4593,Positive
4594,Positive
4595,Positive
4596,Negative
4597,Negative
4598,Positive
4599,Positive
4600,Negative
4601,Negative
4602,Negative
4603,Positive
4604,Negative
4605,Negative
4606,Negative
4607,Positive
4608,Positive
4609,Positive
4610,Positive
4611,Positive
4612,Negative
4613,Negative
4614,Positive
4615,Negative
4616,Positive
4617,Negative
4618,Negative
4619,Positive
4620,Positive
4621,Negative
4622,Positive
4623,Negative
4624,Positive
4625,Positive
4626,Negative
4627,Positive
4628,Positive
4629,Positive
4630,Negative
4631,Positive
4632,Negative
4633,Positive
4634,Positive
4635,Positive
4636,Positive
4637,Positive
4638,Positive
4639,Negative
4640,Negative
4641,Positive
4642,Positive
4643,Positive
4644,Positive
4645,Negative
4646,Positive
4647,Negative
4648,Positive
4649,Positive
4650,Negative
4651,Positive
4652,Positive
4653,Positive
4654,Positive
4655,Positive
4656,Negative
4657,Negative
4658,Negative
4659,Positive
4660,Positive
4661,Negative
4662,Negative
4663,Positive
4664,Positive
4665,Positive
4666,Negative
4667,Negative
4668,Positive
4669,Positive
4670,Positive
4671,Positive
4672,Positive
4673,Negative
4674,Negative
4675,Positive
4676,Positive
4677,Positive
4678,Positive
4679,Negative
4680,Negative
4681,Negative
4682,Positive
4683,Positive
4684,Negative
4685,Negative
4686,Positive
4687,Positive
4688,Positive
4689,Negative
4690,Positive
4691,Negative
4692,Negative
4693,Positive
4694,Positive
4695,Negative
4696,Positive
4697,Negative
4698,Positive
4699,Positive
4700,Negative
4701,Positive
4702,Negative
4703,Positive
4704,Positive
4705,Positive
4706,Positive
4707,Positive
4708,Positive
4709,Positive
4710,Negative
4711,Positive
4712,Positive
4713,Positive
4714,Positive
4715,Negative
4716,Positive
4717,Positive
4718,Positive
4719,Positive
4720,Positive
4721,Positive
4722,Positive
4723,Negative
4724,Positive
4725,Negative
4726,Positive
4727,Positive
4728,Positive
4729,Negative
4730,Positive
4731,Positive
4732,Positive
4733,Positive
4734,Positive
4735,Positive
4736,Positive
4737,Negative
4738,Negative
4739,Positive
4740,Positive
4741,Negative
4742,Positive
4743,Negative
4744,Positive
4745,Positive
4746,Positive
4747,Negative
4748,Positive
4749,Negative
4750,Positive
4751,Negative
4752,Negative
4753,Positive
4754,Negative
4755,Positive
4756,Positive
4757,Negative
4758,Positive
4759,Positive
4760,Positive
4761,Positive
4762,Positive
4763,Negative
4764,Positive
4765,Negative
4766,Positive
4767,Positive
4768,Negative
4769,Positive
4770,Negative
4771,Positive
4772,Positive
4773,Positive
4774,Positive
4775,Positive
4776,Positive
4777,Negative
4778,Negative
4779,Negative
4780,Positive
4781,Negative
4782,Positive
4783,Positive
4784,Negative
4785,Positive
4786,Positive
4787,Positive
4788,Positive
4789,Negative
4790,Positive
4791,Positive
4792,Positive
4793,Negative
4794,Positive
4795,Positive
4796,Positive
4797,Positive
4798,Positive
4799,Positive
4800,Positive
4801,Positive
4802,Positive
4803,Positive
4804,Positive
4805,Negative
4806,Positive
4807,Positive
4808,Positive
4809,Negative
4810,Positive
4811,Negative
4812,Positive
4813,Negative
4814,Positive
4815,Negative
4816,Positive
4817,Positive
4818,Positive
4819,Positive
4820,Positive
4821,Negative
4822,Negative
4823,Positive
4824,Positive
4825,Positive
4826,Positive
4827,Positive
4828,Positive
4829,Positive
4830,Positive
4831,Positive
4832,Positive
4833,Negative
4834,Negative
4835,Negative
4836,Positive
4837,Negative
4838,Positive
4839,Positive
4840,Positive
4841,Positive
4842,Positive
4843,Positive
4844,Negative
4845,Positive
4846,Negative
4847,Negative
4848,Negative
4849,Positive
4850,Positive
4851,Positive
4852,Positive
4853,Positive
4854,Positive
4855,Positive
4856,Negative
4857,Positive
4858,Positive
4859,Positive
4860,Negative
4861,Positive
4862,Positive
4863,Positive
4864,Positive
4865,Positive
4866,Negative
4867,Positive
4868,Positive
4869,Positive
4870,Positive
4871,Negative
4872,Negative
4873,Positive
4874,Positive
4875,Negative
4876,Negative
4877,Positive
4878,Positive
4879,Negative
4880,Positive
4881,Positive
4882,Positive
4883,Positive
4884,Negative
4885,Positive
4886,Positive
4887,Positive
4888,Positive
4889,Negative
4890,Positive
4891,Positive
4892,Negative
4893,Positive
4894,Negative
4895,Positive
4896,Positive
4897,Negative
4898,Negative
4899,Positive
4900,Negative
4901,Positive
4902,Negative
4903,Positive
4904,Negative
4905,Positive
4906,Positive
4907,Positive
4908,Positive
4909,Positive
4910,Negative
4911,Positive
4912,Positive
4913,Negative
4914,Positive
4915,Positive
4916,Positive
4917,Positive
4918,Negative
4919,Positive
4920,Positive
4921,Positive
4922,Negative
4923,Positive
4924,Positive
4925,Positive
4926,Negative
4927,Positive
4928,Negative
4929,Positive
4930,Positive
4931,Positive
4932,Negative
4933,Positive
4934,Positive
4935,Positive
4936,Positive
4937,Positive
4938,Negative
4939,Positive
4940,Positive
4941,Positive
4942,Positive
4943,Negative
4944,Positive
4945,Negative
4946,Positive
4947,Positive
4948,Positive
4949,Positive
4950,Positive
4951,Negative
4952,Positive
4953,Negative
4954,Negative
4955,Positive
4956,Positive
4957,Negative
4958,Positive
4959,Positive
4960,Positive
4961,Positive
4962,Positive
4963,Positive
4964,Negative
4965,Negative
4966,Positive
4967,Positive
4968,Negative
4969,Positive
4970,Positive
4971,Positive
4972,Positive
4973,Positive
4974,Negative
4975,Positive
4976,Positive
4977,Positive
4978,Positive
4979,Positive
4980,Negative
4981,Positive
4982,Positive
4983,Negative
4984,Positive
4985,Positive
4986,Negative
4987,Positive
4988,Positive
4989,Positive
4990,Positive
4991,Positive
4992,Positive
4993,Positive
4994,Positive
4995,Positive
4996,Negative
4997,Positive
4998,Positive
4999,Negative
5000,Positive
5001,Positive
5002,Positive
5003,Negative
5004,Negative
5005,Positive
5006,Positive
5007,Positive
5008,Positive
5009,Positive
5010,Positive
5011,Positive
5012,Positive
5013,Positive
5014,Positive
5015,Positive
5016,Positive
5017,Positive
5018,Positive
5019,Positive
5020,Positive
5021,Positive
5022,Positive
5023,Negative
5024,Negative
5025,Negative
5026,Positive
5027,Positive
5028,Negative
5029,Negative
5030,Positive
5031,Negative
5032,Negative
5033,Positive
5034,Positive
5035,Positive
5036,Positive
5037,Negative
5038,Positive
5039,Positive
5040,Positive
5041,Positive
5042,Positive
5043,Positive
5044,Positive
5045,Negative
5046,Negative
5047,Positive
5048,Positive
5049,Negative
5050,Negative
5051,Positive
5052,Positive
5053,Negative
5054,Positive
5055,Negative
5056,Positive
5057,Positive
5058,Positive
5059,Positive
5060,Positive
5061,Positive
5062,Positive
5063,Positive
5064,Positive
5065,Negative
5066,Negative
5067,Positive
5068,Positive
5069,Positive
5070,Negative
5071,Negative
5072,Positive
5073,Positive
5074,Positive
5075,Positive
5076,Positive
5077,Positive
5078,Positive
5079,Positive
5080,Negative
5081,Negative
5082,Negative
5083,Positive
5084,Positive
5085,Negative
5086,Negative
5087,Negative
5088,Negative
5089,Positive
5090,Positive
5091,Negative
5092,Positive
5093,Negative
5094,Positive
5095,Positive
5096,Positive
5097,Positive
5098,Positive
5099,Positive
5100,Positive
5101,Positive
5102,Positive
5103,Positive
5104,Positive
5105,Positive
5106,Positive
5107,Positive
5108,Negative
5109,Positive
5110,Negative
5111,Negative
5112,Negative
5113,Negative
5114,Positive
5115,Positive
5116,Positive
5117,Negative
5118,Positive
5119,Positive
5120,Negative
5121,Negative
5122,Positive
5123,Positive
5124,Negative
5125,Positive
5126,Negative
5127,Negative
5128,Negative
5129,Negative
5130,Positive
5131,Positive
5132,Positive
5133,Negative
5134,Positive
5135,Positive
5136,Negative
5137,Negative
5138,Positive
5139,Positive
5140,Positive
5141,Positive
5142,Positive
5143,Positive
5144,Negative
5145,Negative
5146,Positive
5147,Positive
5148,Negative
5149,Positive
5150,Positive
5151,Negative
5152,Positive
5153,Positive
5154,Positive
5155,Negative
5156,Positive
5157,Positive
5158,Positive
5159,Positive
5160,Negative
5161,Positive
5162,Negative
5163,Negative
5164,Positive
5165,Positive
5166,Positive
5167,Negative
5168,Negative
5169,Positive
5170,Negative
5171,Negative
5172,Negative
5173,Positive
5174,Negative
5175,Negative
5176,Negative
5177,Positive
5178,Positive
5179,Positive
5180,Positive
5181,Positive
5182,Negative
5183,Negative
5184,Positive
5185,Negative
5186,Positive
5187,Positive
5188,Negative
5189,Positive
5190,Negative
5191,Positive
5192,Negative
5193,Positive
5194,Positive
5195,Positive
5196,Negative
5197,Positive
5198,Positive
5199,Positive
5200,Negative
5201,Negative
5202,Positive
5203,Positive
5204,Negative
5205,Positive
5206,Positive
5207,Positive
5208,Positive
5209,Negative
5210,Positive
5211,Positive
5212,Negative
5213,Positive
5214,Positive
5215,Negative
5216,Positive
5217,Positive
5218,Positive
5219,Positive
5220,Negative
5221,Positive
5222,Positive
5223,Negative
5224,Positive
5225,Positive
5226,Positive
5227,Positive
5228,Positive
5229,Positive
5230,Positive
5231,Positive
5232,Positive
5233,Positive
5234,Positive
5235,Positive
5236,Positive
5237,Positive
5238,Positive
5239,Positive
5240,Negative
5241,Negative
5242,Positive
5243,Positive
5244,Positive
5245,Positive
5246,Positive
5247,Positive
5248,Negative
5249,Positive
5250,Positive
5251,Positive
5252,Positive
5253,Negative
5254,Positive
5255,Positive
5256,Positive
5257,Negative
5258,Negative
5259,Negative
5260,Positive
5261,Negative
5262,Positive
5263,Negative
5264,Positive
5265,Positive
5266,Negative
5267,Negative
5268,Positive
5269,Positive
5270,Positive
5271,Positive
5272,Negative
5273,Negative
5274,Negative
5275,Positive
5276,Positive
5277,Positive
5278,Positive
5279,Positive
5280,Negative
5281,Positive
5282,Positive
5283,Positive
5284,Positive
5285,Positive
5286,Negative
5287,Positive
5288,Positive
5289,Positive
5290,Positive
5291,Positive
5292,Positive
5293,Negative
5294,Positive
5295,Positive
5296,Positive
5297,Negative
5298,Negative
5299,Negative
5300,Negative
5301,Positive
5302,Positive
5303,Positive
5304,Positive
5305,Negative
5306,Positive
5307,Positive
5308,Negative
5309,Negative
5310,Positive
5311,Positive
5312,Negative
5313,Negative
5314,Positive
5315,Positive
5316,Positive
5317,Positive
5318,Positive
5319,Positive
5320,Positive
5321,Positive
5322,Positive
5323,Positive
5324,Positive
5325,Positive
5326,Positive
5327,Positive
5328,Positive
5329,Negative
5330,Positive
5331,Positive
5332,Negative
5333,Negative
5334,Negative
5335,Positive
5336,Positive
5337,Positive
5338,Positive
5339,Positive
5340,Negative
5341,Positive
5342,Positive
5343,Positive
5344,Negative
5345,Positive
5346,Positive
5347,Positive
5348,Positive
5349,Positive
5350,Positive
5351,Negative
5352,Positive
5353,Positive
5354,Negative
5355,Positive
5356,Positive
5357,Positive
5358,Positive
5359,Negative
5360,Positive
5361,Negative
5362,Negative
5363,Negative
5364,Positive
5365,Positive
5366,Positive
5367,Positive
5368,Positive
5369,Positive
5370,Positive
5371,Negative
5372,Positive
5373,Positive
5374,Positive
5375,Negative
5376,Positive
5377,Positive
5378,Negative
5379,Positive
5380,Positive
5381,Negative
5382,Negative
5383,Positive
5384,Positive
5385,Positive
5386,Positive
5387,Positive
5388,Negative
5389,Negative
5390,Positive
5391,Positive
5392,Negative
5393,Positive
5394,Positive
5395,Negative
5396,Negative
5397,Positive
5398,Positive
5399,Negative
5400,Negative
5401,Positive
5402,Negative
5403,Positive
5404,Positive
5405,Positive
5406,Negative
5407,Positive
5408,Positive
5409,Positive
5410,Positive
5411,Negative
5412,Positive
5413,Positive
5414,Positive
5415,Positive
5416,Positive
5417,Negative
5418,Negative
5419,Positive
5420,Positive
5421,Positive
5422,Positive
5423,Negative
5424,Positive
5425,Positive
5426,Negative
5427,Positive
5428,Positive
5429,Negative
5430,Positive
5431,Positive
5432,Positive
5433,Positive
5434,Positive
5435,Positive
5436,Positive
5437,Positive
5438,Positive
5439,Positive
5440,Positive
5441,Positive
5442,Positive
5443,Positive
5444,Positive
5445,Negative
5446,Negative
5447,Positive
5448,Positive
5449,Positive
5450,Negative
5451,Positive
5452,Positive
5453,Positive
5454,Positive
5455,Positive
5456,Negative
5457,Negative
5458,Positive
5459,Negative
5460,Positive
5461,Positive
5462,Positive
5463,Positive
5464,Positive
5465,Negative
5466,Positive
5467,Positive
5468,Negative
5469,Negative
5470,Positive
5471,Positive
5472,Negative
5473,Negative
5474,Positive
5475,Positive
5476,Positive
5477,Positive
5478,Positive
5479,Positive
5480,Positive
5481,Positive
5482,Positive
5483,Positive
5484,Positive
5485,Negative
5486,Negative
5487,Negative
5488,Positive
5489,Positive
5490,Negative
5491,Negative
5492,Positive
5493,Negative
5494,Positive
5495,Positive
5496,Positive
5497,Positive
5498,Positive
5499,Positive
5500,Negative
5501,Positive
5502,Positive
5503,Positive
5504,Positive
5505,Positive
5506,Positive
5507,Negative
5508,Positive
5509,Negative
5510,Positive
5511,Positive
5512,Positive
5513,Negative
5514,Negative
5515,Positive
5516,Positive
5517,Negative
5518,Positive
5519,Positive
5520,Positive
5521,Positive
5522,Positive
5523,Positive
5524,Positive
5525,Positive
5526,Positive
5527,Positive
5528,Positive
5529,Negative
5530,Positive
5531,Positive
5532,Positive
5533,Positive
5534,Negative
5535,Negative
5536,Positive
5537,Positive
5538,Negative
5539,Positive
5540,Negative
5541,Negative
5542,Positive
5543,Positive
5544,Positive
5545,Negative
5546,Positive
5547,Positive
5548,Positive
5549,Positive
5550,Positive
5551,Positive
5552,Positive
5553,Positive
5554,Positive
5555,Positive
5556,Positive
5557,Positive
5558,Positive
5559,Positive
5560,Negative
5561,Positive
5562,Negative
5563,Positive
5564,Positive
5565,Positive
5566,Positive
5567,Positive
5568,Negative
5569,Positive
5570,Negative
5571,Positive
5572,Positive
5573,Positive
5574,Positive
5575,Negative
5576,Positive
5577,Positive
5578,Negative
5579,Positive
5580,Positive
5581,Positive
5582,Negative
5583,Positive
5584,Positive
5585,Positive
5586,Positive
5587,Positive
5588,Positive
5589,Positive
5590,Positive
5591,Positive
5592,Negative
5593,Positive
5594,Positive
5595,Positive
5596,Negative
5597,Positive
5598,Positive
5599,Positive
5600,Positive
5601,Negative
5602,Negative
5603,Positive
5604,Positive
5605,Positive
5606,Positive
5607,Negative
5608,Positive
5609,Positive
5610,Negative
5611,Positive
5612,Positive
5613,Negative
5614,Negative
5615,Negative
5616,Positive
5617,Negative
5618,Positive
5619,Negative
5620,Positive
5621,Positive
5622,Positive
5623,Positive
5624,Negative
5625,Positive
5626,Positive
5627,Negative
5628,Positive
5629,Negative
5630,Positive
5631,Positive
5632,Positive
5633,Positive
5634,Positive
5635,Positive
5636,Positive
5637,Negative
5638,Negative
5639,Negative
5640,Positive
5641,Positive
5642,Negative
5643,Negative
5644,Positive
5645,Negative
5646,Positive
5647,Negative
5648,Positive
5649,Positive
5650,Negative
5651,Positive
5652,Positive
5653,Positive
5654,Negative
5655,Negative
5656,Positive
5657,Negative
5658,Positive
5659,Positive
5660,Negative
5661,Negative
5662,Positive
5663,Positive
5664,Positive
5665,Positive
5666,Positive
5667,Positive
5668,Positive
5669,Positive
5670,Negative
5671,Negative
5672,Positive
5673,Positive
5674,Positive
5675,Positive
5676,Positive
5677,Positive
5678,Positive
5679,Negative
5680,Positive
5681,Positive
5682,Positive
5683,Positive
5684,Negative
5685,Positive
5686,Positive
5687,Positive
5688,Positive
5689,Positive
5690,Negative
5691,Negative
5692,Positive
5693,Positive
5694,Negative
5695,Negative
5696,Negative
5697,Positive
5698,Positive
5699,Positive
5700,Positive
5701,Negative
5702,Positive
5703,Positive
5704,Positive
5705,Positive
5706,Positive
5707,Positive
5708,Positive
5709,Positive
5710,Positive
5711,Positive
5712,Positive
5713,Positive
5714,Positive
5715,Positive
5716,Negative
5717,Negative
5718,Negative
5719,Positive
5720,Positive
5721,Positive
5722,Positive
5723,Positive
5724,Positive
5725,Positive
5726,Positive
5727,Positive
5728,Negative
5729,Positive
5730,Positive
5731,Positive
5732,Negative
5733,Negative
5734,Negative
5735,Positive
5736,Positive
5737,Positive
5738,Positive
5739,Positive
5740,Positive
5741,Positive
5742,Positive
5743,Positive
5744,Positive
5745,Negative
5746,Negative
5747,Positive
5748,Positive
5749,Positive
5750,Negative
5751,Positive
5752,Negative
5753,Positive
5754,Negative
5755,Positive
5756,Positive
5757,Positive
5758,Positive
5759,Positive
5760,Positive
5761,Negative
5762,Positive
5763,Positive
5764,Positive
5765,Positive
5766,Positive
5767,Positive
5768,Positive
5769,Positive
5770,Negative
5771,Positive
5772,Negative
5773,Negative
5774,Positive
5775,Positive
5776,Negative
5777,Negative
5778,Positive
5779,Positive
5780,Positive
5781,Negative
5782,Positive
5783,Positive
5784,Negative
5785,Positive
5786,Positive
5787,Positive
5788,Positive
5789,Positive
5790,Negative
5791,Positive
5792,Positive
5793,Positive
5794,Negative
5795,Positive
5796,Positive
5797,Positive
5798,Negative
5799,Positive
5800,Positive
5801,Negative
5802,Positive
5803,Positive
5804,Positive
5805,Positive
5806,Negative
5807,Negative
5808,Positive
5809,Positive
5810,Positive
5811,Negative
5812,Positive
5813,Negative
5814,Negative
5815,Negative
5816,Positive
5817,Positive
5818,Negative
5819,Negative
5820,Positive
5821,Positive
5822,Positive
5823,Positive
5824,Negative
5825,Positive
5826,Positive
5827,Negative
5828,Negative
5829,Positive
5830,Negative
5831,Positive
5832,Positive
5833,Negative
5834,Positive
5835,Negative
5836,Negative
5837,Positive
5838,Positive
5839,Negative
5840,Positive
5841,Negative
5842,Positive
5843,Negative
5844,Positive
5845,Negative
5846,Positive
5847,Positive
5848,Positive
5849,Positive
5850,Positive
5851,Negative
5852,Positive
5853,Positive
5854,Positive
5855,Positive
5856,Positive
5857,Negative
5858,Positive
5859,Positive
5860,Negative
5861,Positive
5862,Negative
5863,Positive
5864,Positive
5865,Positive
5866,Negative
5867,Positive
5868,Positive
5869,Negative
5870,Positive
5871,Negative
5872,Positive
5873,Positive
5874,Negative
5875,Positive
5876,Positive
5877,Positive
5878,Positive
5879,Positive
5880,Positive
5881,Positive
5882,Positive
5883,Negative
5884,Positive
5885,Positive
5886,Positive
5887,Positive
5888,Negative
5889,Negative
5890,Positive
5891,Negative
5892,Positive
5893,Positive
5894,Positive
5895,Negative
5896,Positive
5897,Positive
5898,Negative
5899,Positive
5900,Positive
5901,Positive
5902,Negative
5903,Positive
5904,Positive
5905,Positive
5906,Negative
5907,Positive
5908,Negative
5909,Positive
5910,Positive
5911,Positive
5912,Negative
5913,Positive
5914,Positive
5915,Positive
5916,Positive
5917,Negative
5918,Positive
5919,Positive
5920,Positive
5921,Positive
5922,Positive
5923,Positive
5924,Positive
5925,Positive
5926,Positive
5927,Positive
5928,Negative
5929,Positive
5930,Positive
5931,Negative
5932,Positive
5933,Positive
5934,Positive
5935,Negative
5936,Positive
5937,Negative
5938,Positive
5939,Negative
5940,Positive
5941,Positive
5942,Positive
5943,Positive
5944,Positive
5945,Positive
5946,Positive
5947,Positive
5948,Positive
5949,Positive
5950,Positive
5951,Positive
5952,Negative
5953,Positive
5954,Positive
5955,Negative
5956,Positive
5957,Positive
5958,Positive
5959,Negative
5960,Positive
5961,Positive
5962,Negative
5963,Positive
5964,Positive
5965,Positive
5966,Positive
5967,Positive
5968,Positive
5969,Positive
5970,Negative
5971,Positive
5972,Positive
5973,Positive
5974,Positive
5975,Positive
5976,Negative
5977,Positive
5978,Positive
5979,Positive
5980,Negative
5981,Positive
5982,Positive
5983,Negative
5984,Positive
5985,Positive
5986,Positive
5987,Negative
5988,Negative
5989,Positive
5990,Positive
5991,Negative
5992,Positive
5993,Negative
5994,Positive
5995,Positive
5996,Negative
5997,Negative
5998,Negative
5999,Positive
6000,Negative
6001,Positive
6002,Negative
6003,Negative
6004,Positive
6005,Positive
6006,Positive
6007,Negative
6008,Positive
6009,Positive
6010,Positive
6011,Positive
6012,Negative
6013,Positive
6014,Positive
6015,Negative
6016,Negative
6017,Positive
6018,Positive
6019,Positive
6020,Negative
6021,Negative
6022,Positive
6023,Negative
6024,Positive
6025,Positive
6026,Negative
6027,Positive
6028,Positive
6029,Positive
6030,Positive
6031,Negative
6032,Positive
6033,Negative
6034,Negative
6035,Negative
6036,Positive
6037,Positive
6038,Positive
6039,Positive
6040,Positive
6041,Positive
6042,Positive
6043,Positive
6044,Positive
6045,Negative
6046,Positive
6047,Positive
6048,Positive
6049,Positive
6050,Negative
6051,Positive
6052,Positive
6053,Positive
6054,Negative
6055,Negative
6056,Positive
6057,Negative
6058,Positive
6059,Positive
6060,Positive
6061,Negative
6062,Negative
6063,Positive
6064,Positive
6065,Positive
6066,Positive
6067,Negative
6068,Positive
6069,Positive
6070,Positive
6071,Positive
6072,Positive
6073,Negative
6074,Positive
6075,Positive
6076,Positive
6077,Positive
6078,Positive
6079,Positive
6080,Positive
6081,Negative
6082,Positive
6083,Positive
6084,Negative
6085,Positive
6086,Positive
6087,Positive
6088,Positive
6089,Negative
6090,Positive
6091,Positive
6092,Positive
6093,Negative
6094,Positive
6095,Positive
6096,Positive
6097,Positive
6098,Negative
6099,Negative
6100,Negative
6101,Positive
6102,Positive
6103,Negative
6104,Negative
6105,Negative
6106,Negative
6107,Positive
6108,Positive
6109,Positive
6110,Negative
6111,Negative
6112,Positive
6113,Positive
6114,Positive
6115,Positive
6116,Positive
6117,Negative
6118,Positive
6119,Positive
6120,Positive
6121,Negative
6122,Negative
6123,Negative
6124,Positive
6125,Negative
6126,Negative
6127,Negative
6128,Positive
6129,Positive
6130,Positive
6131,Positive
6132,Positive
6133,Negative
6134,Negative
6135,Positive
6136,Positive
